region,technology,year,capacity_gw
Lithuania,Offshore wind,2020,0.0
Lithuania,Offshore wind,2021,0.0
Lithuania,Onshore wind,2000,0.0
Lithuania,Onshore wind,2001,0.0
Lithuania,Onshore wind,2002,0.0
Lithuania,Onshore wind,2003,0.0
Lithuania,Onshore wind,2004,0.001
Lithuania,Onshore wind,2005,0.001
Lithuania,Onshore wind,2006,0.031
Lithuania,Onshore wind,2007,0.047
Lithuania,Onshore wind,2008,0.054
Lithuania,Onshore wind,2009,0.098
Lithuania,Onshore wind,2010,0.133
Lithuania,Onshore wind,2011,0.202
Lithuania,Onshore wind,2012,0.275
Lithuania,Onshore wind,2013,0.279
Lithuania,Onshore wind,2014,0.288
Lithuania,Onshore wind,2015,0.436
Lithuania,Onshore wind,2016,0.509
Lithuania,Onshore wind,2017,0.518
Lithuania,Onshore wind,2018,0.533
Lithuania,Onshore wind,2019,0.534
Lithuania,Onshore wind,2020,0.54
Lithuania,Onshore wind,2021,0.671
Lithuania,PV,2000,0.0
Lithuania,PV,2001,0.0
Lithuania,PV,2002,0.0
Lithuania,PV,2003,0.0
Lithuania,PV,2004,0.0
Lithuania,PV,2005,0.0
Lithuania,PV,2006,0.0
Lithuania,PV,2007,0.0
Lithuania,PV,2008,0.0001
Lithuania,PV,2009,0.0001
Lithuania,PV,2010,0.0001
Lithuania,PV,2011,0.0003
Lithuania,PV,2012,0.007
Lithuania,PV,2013,0.068
Lithuania,PV,2014,0.069
Lithuania,PV,2015,0.069
Lithuania,PV,2016,0.07
Lithuania,PV,2017,0.074
Lithuania,PV,2018,0.082
Lithuania,PV,2019,0.103
Lithuania,PV,2020,0.164
Lithuania,PV,2021,0.254
Montenegro,CCGT,2000,0.0
Montenegro,CCGT,2001,0.0
Montenegro,CCGT,2002,0.0
Montenegro,CCGT,2003,0.0
Montenegro,CCGT,2004,0.0
Montenegro,CCGT,2005,0.0
Montenegro,CCGT,2006,0.0
Montenegro,CCGT,2007,0.0
Montenegro,CCGT,2008,0.0
Montenegro,CCGT,2009,0.0
Montenegro,CCGT,2010,0.0
Montenegro,CCGT,2011,0.0
Montenegro,CCGT,2012,0.0
Montenegro,CCGT,2013,0.0
Montenegro,CCGT,2014,0.0
Montenegro,CCGT,2015,0.0
Montenegro,CCGT,2016,0.0
Montenegro,CCGT,2017,0.0
Montenegro,CCGT,2018,0.0
Montenegro,CCGT,2019,0.0
Montenegro,CCGT,2020,0.0
Montenegro,CCGT,2021,0.0
Montenegro,Hydro,2000,0.0
Montenegro,Hydro,2001,0.0
Montenegro,Hydro,2002,0.0
Montenegro,Hydro,2003,0.0
Montenegro,Hydro,2004,0.0
Montenegro,Hydro,2005,0.629
Montenegro,Hydro,2006,0.629
Montenegro,Hydro,2007,0.629
Montenegro,Hydro,2008,0.629
Montenegro,Hydro,2009,0.629
Montenegro,Hydro,2010,0.629
Montenegro,Hydro,2011,0.629
Montenegro,Hydro,2012,0.629
Montenegro,Hydro,2013,0.6298440000000001
Montenegro,Hydro,2014,0.6526879999999999
Montenegro,Hydro,2015,0.661923
Montenegro,Hydro,2016,0.668156
Montenegro,Hydro,2017,0.674812
Montenegro,Hydro,2018,0.675607
Montenegro,Hydro,2019,0.676243
Montenegro,Hydro,2020,0.696685
Montenegro,Hydro,2021,0.696685
Montenegro,Nuclear,2000,0.0
Montenegro,Nuclear,2001,0.0
Montenegro,Nuclear,2002,0.0
Montenegro,Nuclear,2003,0.0
Montenegro,Nuclear,2004,0.0
Montenegro,Nuclear,2005,0.0
Montenegro,Nuclear,2006,0.0
Montenegro,Nuclear,2007,0.0
Montenegro,Nuclear,2008,0.0
Montenegro,Nuclear,2009,0.0
Montenegro,Nuclear,2010,0.0
Montenegro,Nuclear,2011,0.0
Montenegro,Nuclear,2012,0.0
Montenegro,Nuclear,2013,0.0
Montenegro,Nuclear,2014,0.0
Montenegro,Nuclear,2015,0.0
Montenegro,Nuclear,2016,0.0
Montenegro,Nuclear,2017,0.0
Montenegro,Nuclear,2018,0.0
Montenegro,Nuclear,2019,0.0
Montenegro,Nuclear,2020,0.0
Montenegro,Nuclear,2021,0.0
Montenegro,Offshore wind,2000,0.0
Montenegro,Offshore wind,2001,0.0
Montenegro,Offshore wind,2002,0.0
Montenegro,Offshore wind,2003,0.0
Montenegro,Offshore wind,2004,0.0
Montenegro,Offshore wind,2005,0.0
Montenegro,Offshore wind,2006,0.0
Montenegro,Offshore wind,2007,0.0
Montenegro,Offshore wind,2008,0.0
Montenegro,Offshore wind,2009,0.0
Montenegro,Offshore wind,2010,0.0
Montenegro,Offshore wind,2011,0.0
Montenegro,Offshore wind,2012,0.0
Montenegro,Offshore wind,2013,0.0
Montenegro,Offshore wind,2014,0.0
Montenegro,Offshore wind,2015,0.0
Montenegro,Offshore wind,2016,0.0
Montenegro,Offshore wind,2017,0.0
Montenegro,Offshore wind,2018,0.0
Montenegro,Offshore wind,2019,0.0
Montenegro,Offshore wind,2020,0.0
Montenegro,Offshore wind,2021,0.0
Montenegro,Onshore wind,2000,0.0
Montenegro,Onshore wind,2001,0.0
Montenegro,Onshore wind,2002,0.0
Montenegro,Onshore wind,2003,0.0
Montenegro,Onshore wind,2004,0.0
Montenegro,Onshore wind,2005,0.0
Montenegro,Onshore wind,2006,0.0
Montenegro,Onshore wind,2007,0.0
Montenegro,Onshore wind,2008,0.0
Montenegro,Onshore wind,2009,0.0
Montenegro,Onshore wind,2010,0.0
Montenegro,Onshore wind,2011,0.0
Montenegro,Onshore wind,2012,0.0
Montenegro,Onshore wind,2013,0.0
Montenegro,Onshore wind,2014,0.0
Montenegro,Onshore wind,2015,0.0
Montenegro,Onshore wind,2016,0.0
Montenegro,Onshore wind,2017,0.072
Montenegro,Onshore wind,2018,0.072
Montenegro,Onshore wind,2019,0.118
Montenegro,Onshore wind,2020,0.118
Montenegro,Onshore wind,2021,0.118
Montenegro,PV,2000,0.0
Montenegro,PV,2001,0.0
Montenegro,PV,2002,0.0
Montenegro,PV,2003,0.0
Montenegro,PV,2004,0.0
Montenegro,PV,2005,0.0
Montenegro,PV,2006,2.3e-05
Montenegro,PV,2007,0.000177
Montenegro,PV,2008,0.000352
Montenegro,PV,2009,0.000447
Montenegro,PV,2010,0.000584
Montenegro,PV,2011,0.000808
Montenegro,PV,2012,0.0009379999999999999
Montenegro,PV,2013,0.001109
Montenegro,PV,2014,0.002149
Montenegro,PV,2015,0.002719
Montenegro,PV,2016,0.0031190000000000002
Montenegro,PV,2017,0.0033889999999999997
Montenegro,PV,2018,0.004458999999999999
Montenegro,PV,2019,0.005339
Montenegro,PV,2020,0.0060490000000000006
Montenegro,PV,2021,0.006529
Netherlands,CCGT,2000,0.0
Netherlands,CCGT,2001,0.0
Netherlands,CCGT,2002,0.0
Netherlands,CCGT,2003,0.0
Netherlands,CCGT,2004,0.0
Netherlands,CCGT,2005,0.0
Netherlands,CCGT,2006,0.0
Netherlands,CCGT,2007,0.0
Netherlands,CCGT,2008,0.0
Netherlands,CCGT,2009,0.0
Netherlands,CCGT,2010,0.0
Netherlands,CCGT,2011,0.0
Netherlands,CCGT,2012,0.0
Netherlands,CCGT,2013,0.0
Netherlands,CCGT,2014,0.0
Netherlands,CCGT,2015,0.0
Netherlands,CCGT,2016,0.0
Netherlands,CCGT,2017,0.0
Netherlands,CCGT,2018,0.0
Netherlands,CCGT,2019,0.0
Netherlands,CCGT,2020,0.0
Netherlands,CCGT,2021,0.0
Netherlands,Hydro,2000,0.037
Netherlands,Hydro,2001,0.037
Netherlands,Hydro,2002,0.037
Netherlands,Hydro,2003,0.037
Netherlands,Hydro,2004,0.037
Netherlands,Hydro,2005,0.037
Netherlands,Hydro,2006,0.037
Netherlands,Hydro,2007,0.037
Netherlands,Hydro,2008,0.037
Netherlands,Hydro,2009,0.037
Netherlands,Hydro,2010,0.037
Netherlands,Hydro,2011,0.037
Netherlands,Hydro,2012,0.037
Netherlands,Hydro,2013,0.037
Netherlands,Hydro,2014,0.037
Netherlands,Hydro,2015,0.037
Netherlands,Hydro,2016,0.037
Netherlands,Hydro,2017,0.037
Netherlands,Hydro,2018,0.037
Netherlands,Hydro,2019,0.037
Netherlands,Hydro,2020,0.037
Netherlands,Hydro,2021,0.037
Netherlands,Nuclear,2000,0.449
Netherlands,Nuclear,2001,0.449
Netherlands,Nuclear,2002,0.449
Netherlands,Nuclear,2003,0.449
Netherlands,Nuclear,2004,0.449
Netherlands,Nuclear,2005,0.449
Netherlands,Nuclear,2006,0.51
Netherlands,Nuclear,2007,0.51
Netherlands,Nuclear,2008,0.51
Netherlands,Nuclear,2009,0.51
Netherlands,Nuclear,2010,0.51
Netherlands,Nuclear,2011,0.51
Netherlands,Nuclear,2012,0.51
Netherlands,Nuclear,2013,0.485
Netherlands,Nuclear,2014,0.485
Netherlands,Nuclear,2015,0.485
Netherlands,Nuclear,2016,0.485
Netherlands,Nuclear,2017,0.485
Netherlands,Nuclear,2018,0.485
Netherlands,Nuclear,2019,0.485
Netherlands,Nuclear,2020,0.485
Netherlands,Nuclear,2021,0.486
Netherlands,Offshore wind,2000,0.0
Netherlands,Offshore wind,2001,0.0
Netherlands,Offshore wind,2002,0.0
Netherlands,Offshore wind,2003,0.0
Netherlands,Offshore wind,2004,0.0
Netherlands,Offshore wind,2005,0.0
Netherlands,Offshore wind,2006,0.108
Netherlands,Offshore wind,2007,0.108
Netherlands,Offshore wind,2008,0.228
Netherlands,Offshore wind,2009,0.228
Netherlands,Offshore wind,2010,0.228
Netherlands,Offshore wind,2011,0.228
Netherlands,Offshore wind,2012,0.228
Netherlands,Offshore wind,2013,0.228
Netherlands,Offshore wind,2014,0.228
Netherlands,Offshore wind,2015,0.357
Netherlands,Offshore wind,2016,0.957
Netherlands,Offshore wind,2017,0.957
Netherlands,Offshore wind,2018,0.957
Netherlands,Offshore wind,2019,0.957
Netherlands,Offshore wind,2020,2.4595
Netherlands,Offshore wind,2021,2.46
Netherlands,Onshore wind,2000,0.447
Netherlands,Onshore wind,2001,0.486
Netherlands,Onshore wind,2002,0.672
Netherlands,Onshore wind,2003,0.905
Netherlands,Onshore wind,2004,1.075
Netherlands,Onshore wind,2005,1.224
Netherlands,Onshore wind,2006,1.453
Netherlands,Onshore wind,2007,1.641
Netherlands,Onshore wind,2008,1.921
Netherlands,Onshore wind,2009,1.994
Netherlands,Onshore wind,2010,2.009
Netherlands,Onshore wind,2011,2.088
Netherlands,Onshore wind,2012,2.205
Netherlands,Onshore wind,2013,2.485
Netherlands,Onshore wind,2014,2.637
Netherlands,Onshore wind,2015,3.034
Netherlands,Onshore wind,2016,3.3
Netherlands,Onshore wind,2017,3.245
Netherlands,Onshore wind,2018,3.436
Netherlands,Onshore wind,2019,3.527158
Netherlands,Onshore wind,2020,4.15925
Netherlands,Onshore wind,2021,5.341
Netherlands,PV,2000,0.013
Netherlands,PV,2001,0.021
Netherlands,PV,2002,0.026
Netherlands,PV,2003,0.046
Netherlands,PV,2004,0.05
Netherlands,PV,2005,0.051
Netherlands,PV,2006,0.053
Netherlands,PV,2007,0.054
Netherlands,PV,2008,0.059
Netherlands,PV,2009,0.069
Netherlands,PV,2010,0.09
Netherlands,PV,2011,0.149
Netherlands,PV,2012,0.287
Netherlands,PV,2013,0.65
Netherlands,PV,2014,1.007
Netherlands,PV,2015,1.526
Netherlands,PV,2016,2.135
Netherlands,PV,2017,2.911
Netherlands,PV,2018,4.608
Netherlands,PV,2019,7.226
Netherlands,PV,2020,10.94972
Netherlands,PV,2021,14.249
North Macedonia,CCGT,2000,0.03
North Macedonia,CCGT,2001,0.03
North Macedonia,CCGT,2002,0.03
North Macedonia,CCGT,2003,0.03
North Macedonia,CCGT,2004,0.03
North Macedonia,CCGT,2005,0.03
North Macedonia,CCGT,2006,0.03
North Macedonia,CCGT,2007,0.03
North Macedonia,CCGT,2008,0.03
North Macedonia,CCGT,2009,0.06
North Macedonia,CCGT,2010,0.06
North Macedonia,CCGT,2011,0.06
North Macedonia,CCGT,2012,0.251
North Macedonia,CCGT,2013,0.251
North Macedonia,CCGT,2014,0.251
North Macedonia,CCGT,2015,0.251
North Macedonia,CCGT,2016,0.251
North Macedonia,CCGT,2017,0.251
North Macedonia,CCGT,2018,0.251
North Macedonia,CCGT,2019,0.251
North Macedonia,CCGT,2020,0.251
North Macedonia,CCGT,2021,0.251
North Macedonia,Hydro,2000,0.443
North Macedonia,Hydro,2001,0.443
North Macedonia,Hydro,2002,0.443
North Macedonia,Hydro,2003,0.444
North Macedonia,Hydro,2004,0.544
North Macedonia,Hydro,2005,0.544
North Macedonia,Hydro,2006,0.545
North Macedonia,Hydro,2007,0.546
North Macedonia,Hydro,2008,0.552
North Macedonia,Hydro,2009,0.553
North Macedonia,Hydro,2010,0.555
North Macedonia,Hydro,2011,0.556
North Macedonia,Hydro,2012,0.595
North Macedonia,Hydro,2013,0.617
North Macedonia,Hydro,2014,0.63
North Macedonia,Hydro,2015,0.658
North Macedonia,Hydro,2016,0.6611319999999999
North Macedonia,Hydro,2017,0.670705
North Macedonia,Hydro,2018,0.674162
North Macedonia,Hydro,2019,0.6781889999999999
North Macedonia,Hydro,2020,0.68376
North Macedonia,Hydro,2021,0.82176
North Macedonia,Nuclear,2000,0.0
North Macedonia,Nuclear,2001,0.0
North Macedonia,Nuclear,2002,0.0
North Macedonia,Nuclear,2003,0.0
North Macedonia,Nuclear,2004,0.0
North Macedonia,Nuclear,2005,0.0
North Macedonia,Nuclear,2006,0.0
North Macedonia,Nuclear,2007,0.0
North Macedonia,Nuclear,2008,0.0
North Macedonia,Nuclear,2009,0.0
North Macedonia,Nuclear,2010,0.0
North Macedonia,Nuclear,2011,0.0
North Macedonia,Nuclear,2012,0.0
North Macedonia,Nuclear,2013,0.0
North Macedonia,Nuclear,2014,0.0
North Macedonia,Nuclear,2015,0.0
North Macedonia,Nuclear,2016,0.0
North Macedonia,Nuclear,2017,0.0
North Macedonia,Nuclear,2018,0.0
North Macedonia,Nuclear,2019,0.0
North Macedonia,Nuclear,2020,0.0
North Macedonia,Nuclear,2021,0.0
North Macedonia,Offshore wind,2000,0.0
North Macedonia,Offshore wind,2001,0.0
North Macedonia,Offshore wind,2002,0.0
North Macedonia,Offshore wind,2003,0.0
North Macedonia,Offshore wind,2004,0.0
North Macedonia,Offshore wind,2005,0.0
North Macedonia,Offshore wind,2006,0.0
North Macedonia,Offshore wind,2007,0.0
North Macedonia,Offshore wind,2008,0.0
North Macedonia,Offshore wind,2009,0.0
North Macedonia,Offshore wind,2010,0.0
North Macedonia,Offshore wind,2011,0.0
North Macedonia,Offshore wind,2012,0.0
North Macedonia,Offshore wind,2013,0.0
North Macedonia,Offshore wind,2014,0.0
North Macedonia,Offshore wind,2015,0.0
North Macedonia,Offshore wind,2016,0.0
North Macedonia,Offshore wind,2017,0.0
North Macedonia,Offshore wind,2018,0.0
North Macedonia,Offshore wind,2019,0.0
North Macedonia,Offshore wind,2020,0.0
North Macedonia,Offshore wind,2021,0.0
North Macedonia,Onshore wind,2000,0.0
North Macedonia,Onshore wind,2001,0.0
North Macedonia,Onshore wind,2002,0.0
North Macedonia,Onshore wind,2003,0.0
North Macedonia,Onshore wind,2004,0.0
North Macedonia,Onshore wind,2005,0.0
North Macedonia,Onshore wind,2006,0.0
North Macedonia,Onshore wind,2007,0.0
North Macedonia,Onshore wind,2008,0.0
North Macedonia,Onshore wind,2009,0.0
North Macedonia,Onshore wind,2010,0.0
North Macedonia,Onshore wind,2011,0.0
North Macedonia,Onshore wind,2012,0.0
North Macedonia,Onshore wind,2013,0.0
North Macedonia,Onshore wind,2014,0.037
North Macedonia,Onshore wind,2015,0.037
North Macedonia,Onshore wind,2016,0.037
North Macedonia,Onshore wind,2017,0.037
North Macedonia,Onshore wind,2018,0.037
North Macedonia,Onshore wind,2019,0.037
North Macedonia,Onshore wind,2020,0.037
North Macedonia,Onshore wind,2021,0.037
North Macedonia,PV,2000,0.0
North Macedonia,PV,2001,0.0
North Macedonia,PV,2002,0.0
North Macedonia,PV,2003,0.0
North Macedonia,PV,2004,0.0
North Macedonia,PV,2005,0.0
North Macedonia,PV,2006,0.0
North Macedonia,PV,2007,0.0
North Macedonia,PV,2008,0.0
North Macedonia,PV,2009,0.0
North Macedonia,PV,2010,1e-05
North Macedonia,PV,2011,0.002
North Macedonia,PV,2012,0.004
North Macedonia,PV,2013,0.007
North Macedonia,PV,2014,0.015
North Macedonia,PV,2015,0.017
North Macedonia,PV,2016,0.016699000000000002
North Macedonia,PV,2017,0.016699000000000002
North Macedonia,PV,2018,0.020599
North Macedonia,PV,2019,0.026152
North Macedonia,PV,2020,0.094205
North Macedonia,PV,2021,0.094205
Norway,CCGT,2000,0.0
Norway,CCGT,2001,0.0
Norway,CCGT,2002,0.0
Norway,CCGT,2003,0.0
Norway,CCGT,2004,0.0
Norway,CCGT,2005,0.0
Norway,CCGT,2006,0.0
Norway,CCGT,2007,0.0
Norway,CCGT,2008,0.0
Norway,CCGT,2009,0.0
Norway,CCGT,2010,0.0
Norway,CCGT,2011,0.0
Norway,CCGT,2012,0.0
Norway,CCGT,2013,0.0
Norway,CCGT,2014,0.0
Norway,CCGT,2015,0.0
Norway,CCGT,2016,0.0
Norway,CCGT,2017,0.0
Norway,CCGT,2018,0.0
Norway,CCGT,2019,0.0
Norway,CCGT,2020,0.0
Norway,CCGT,2021,0.0
Norway,Hydro,2000,28.126
Norway,Hydro,2001,27.679
Norway,Hydro,2002,27.913
Norway,Hydro,2003,27.989
Norway,Hydro,2004,28.03
Norway,Hydro,2005,28.549
Norway,Hydro,2006,28.725
Norway,Hydro,2007,28.957
Norway,Hydro,2008,29.413
Norway,Hydro,2009,29.539
Norway,Hydro,2010,29.693
Norway,Hydro,2011,29.969
Norway,Hydro,2012,30.509
Norway,Hydro,2013,31.033
Norway,Hydro,2014,31.24
Norway,Hydro,2015,31.372
Norway,Hydro,2016,31.817
Norway,Hydro,2017,31.912
Norway,Hydro,2018,32.53
Norway,Hydro,2019,32.797
Norway,Hydro,2020,33.732
Norway,Hydro,2021,34.813
Norway,Nuclear,2000,0.0
Norway,Nuclear,2001,0.0
Norway,Nuclear,2002,0.0
Norway,Nuclear,2003,0.0
Norway,Nuclear,2004,0.0
Norway,Nuclear,2005,0.0
Norway,Nuclear,2006,0.0
Norway,Nuclear,2007,0.0
Norway,Nuclear,2008,0.0
Norway,Nuclear,2009,0.0
Norway,Nuclear,2010,0.0
Norway,Nuclear,2011,0.0
Norway,Nuclear,2012,0.0
Norway,Nuclear,2013,0.0
Norway,Nuclear,2014,0.0
Norway,Nuclear,2015,0.0
Norway,Nuclear,2016,0.0
Norway,Nuclear,2017,0.0
Norway,Nuclear,2018,0.0
Norway,Nuclear,2019,0.0
Norway,Nuclear,2020,0.0
Norway,Nuclear,2021,0.0
Norway,Offshore wind,2000,0.0
Norway,Offshore wind,2001,0.0
Norway,Offshore wind,2002,0.0
Norway,Offshore wind,2003,0.0
Norway,Offshore wind,2004,0.0
Norway,Offshore wind,2005,0.0
Norway,Offshore wind,2006,0.0
Norway,Offshore wind,2007,0.0
Norway,Offshore wind,2008,0.0
Norway,Offshore wind,2009,0.0023
Norway,Offshore wind,2010,0.0023
Norway,Offshore wind,2011,0.0023
Norway,Offshore wind,2012,0.0023
Norway,Offshore wind,2013,0.0023
Norway,Offshore wind,2014,0.0023
Norway,Offshore wind,2015,0.0023
Norway,Offshore wind,2016,0.0023
Norway,Offshore wind,2017,0.0023
Norway,Offshore wind,2018,0.0023
Norway,Offshore wind,2019,0.0023
Norway,Offshore wind,2020,0.0023
Norway,Offshore wind,2021,0.0063
Norway,Onshore wind,2000,0.013
Norway,Onshore wind,2001,0.013
Norway,Onshore wind,2002,0.097
Norway,Onshore wind,2003,0.097
Norway,Onshore wind,2004,0.152
Norway,Onshore wind,2005,0.265
Norway,Onshore wind,2006,0.284
Norway,Onshore wind,2007,0.348
Norway,Onshore wind,2008,0.395
Norway,Onshore wind,2009,0.42069999999999996
Norway,Onshore wind,2010,0.42269999999999996
Norway,Onshore wind,2011,0.5097
Norway,Onshore wind,2012,0.7027
Norway,Onshore wind,2013,0.8157000000000001
Norway,Onshore wind,2014,0.8567
Norway,Onshore wind,2015,0.8647
Norway,Onshore wind,2016,0.8807
Norway,Onshore wind,2017,1.2047
Norway,Onshore wind,2018,1.7077
Norway,Onshore wind,2019,2.9116999999999997
Norway,Onshore wind,2020,4.027699999999999
Norway,Onshore wind,2021,4.6437
Norway,PV,2000,0.006
Norway,PV,2001,0.006
Norway,PV,2002,0.006
Norway,PV,2003,0.007
Norway,PV,2004,0.007
Norway,PV,2005,0.007
Norway,PV,2006,0.008
Norway,PV,2007,0.008
Norway,PV,2008,0.0083
Norway,PV,2009,0.0087
Norway,PV,2010,0.0091
Norway,PV,2011,0.0095
Norway,PV,2012,0.01
Norway,PV,2013,0.011
Norway,PV,2014,0.013
Norway,PV,2015,0.015
Norway,PV,2016,0.026699999999999998
Norway,PV,2017,0.044899999999999995
Norway,PV,2018,0.053113
Norway,PV,2019,0.102534
Norway,PV,2020,0.1415
Norway,PV,2021,0.2065
Poland,CCGT,2000,0.0
Poland,CCGT,2001,0.0
Poland,CCGT,2002,0.0
Poland,CCGT,2003,0.0
Poland,CCGT,2004,0.0
Poland,CCGT,2005,0.0
Poland,CCGT,2006,0.0
Poland,CCGT,2007,0.0
Poland,CCGT,2008,0.0
Poland,CCGT,2009,0.0
Poland,CCGT,2010,0.0
Poland,CCGT,2011,0.0
Poland,CCGT,2012,0.0
Poland,CCGT,2013,0.0
Poland,CCGT,2014,0.0
Poland,CCGT,2015,0.0
Poland,CCGT,2016,0.0
Poland,CCGT,2017,0.0
Poland,CCGT,2018,0.0
Poland,CCGT,2019,0.0
Poland,CCGT,2020,0.0
Poland,CCGT,2021,0.0
Poland,Hydro,2000,2.183
Poland,Hydro,2001,2.234
Poland,Hydro,2002,2.207
Poland,Hydro,2003,2.273
Poland,Hydro,2004,2.282
Poland,Hydro,2005,2.321
Poland,Hydro,2006,2.331
Poland,Hydro,2007,2.328
Poland,Hydro,2008,2.335
Poland,Hydro,2009,2.338
Poland,Hydro,2010,2.342
Poland,Hydro,2011,2.346
Poland,Hydro,2012,2.351
Poland,Hydro,2013,2.355
Poland,Hydro,2014,2.364
Poland,Hydro,2015,2.37
Poland,Hydro,2016,2.385
Poland,Hydro,2017,2.3900590000000004
Poland,Hydro,2018,2.391268
Poland,Hydro,2019,2.3970119999999997
Poland,Hydro,2020,2.399602
Poland,Hydro,2021,2.3836019999999998
Poland,Nuclear,2000,0.0
Poland,Nuclear,2001,0.0
Poland,Nuclear,2002,0.0
Poland,Nuclear,2003,0.0
Poland,Nuclear,2004,0.0
Poland,Nuclear,2005,0.0
Poland,Nuclear,2006,0.0
Poland,Nuclear,2007,0.0
Poland,Nuclear,2008,0.0
Poland,Nuclear,2009,0.0
Poland,Nuclear,2010,0.0
Poland,Nuclear,2011,0.0
Poland,Nuclear,2012,0.0
Poland,Nuclear,2013,0.0
Poland,Nuclear,2014,0.0
Poland,Nuclear,2015,0.0
Poland,Nuclear,2016,0.0
Poland,Nuclear,2017,0.0
Poland,Nuclear,2018,0.0
Poland,Nuclear,2019,0.0
Poland,Nuclear,2020,0.0
Poland,Nuclear,2021,0.0
Poland,Offshore wind,2000,0.0
Poland,Offshore wind,2001,0.0
Poland,Offshore wind,2002,0.0
Poland,Offshore wind,2003,0.0
Poland,Offshore wind,2004,0.0
Poland,Offshore wind,2005,0.0
Poland,Offshore wind,2006,0.0
Poland,Offshore wind,2007,0.0
Poland,Offshore wind,2008,0.0
Poland,Offshore wind,2009,0.0
Poland,Offshore wind,2010,0.0
Poland,Offshore wind,2011,0.0
Poland,Offshore wind,2012,0.0
Poland,Offshore wind,2013,0.0
Poland,Offshore wind,2014,0.0
Poland,Offshore wind,2015,0.0
Poland,Offshore wind,2016,0.0
Poland,Offshore wind,2017,0.0
Poland,Offshore wind,2018,0.0
Poland,Offshore wind,2019,0.0
Poland,Offshore wind,2020,0.0
Poland,Offshore wind,2021,0.0
Poland,Onshore wind,2000,0.004
Poland,Onshore wind,2001,0.019
Poland,Onshore wind,2002,0.032
Poland,Onshore wind,2003,0.035
Poland,Onshore wind,2004,0.04
Poland,Onshore wind,2005,0.121
Poland,Onshore wind,2006,0.172
Poland,Onshore wind,2007,0.306
Poland,Onshore wind,2008,0.526
Poland,Onshore wind,2009,0.709
Poland,Onshore wind,2010,1.108
Poland,Onshore wind,2011,1.8
Poland,Onshore wind,2012,2.564
Poland,Onshore wind,2013,3.429
Poland,Onshore wind,2014,3.836
Poland,Onshore wind,2015,4.886
Poland,Onshore wind,2016,5.747
Poland,Onshore wind,2017,5.759357
Poland,Onshore wind,2018,5.766078
Poland,Onshore wind,2019,5.836823000000001
Poland,Onshore wind,2020,6.29825
Poland,Onshore wind,2021,6.95825
Poland,PV,2000,0.0
Poland,PV,2001,0.0
Poland,PV,2002,0.0
Poland,PV,2003,0.0
Poland,PV,2004,0.0
Poland,PV,2005,0.0
Poland,PV,2006,0.0
Poland,PV,2007,0.0
Poland,PV,2008,0.0
Poland,PV,2009,0.0
Poland,PV,2010,0.0
Poland,PV,2011,0.00111
Poland,PV,2012,0.0013
Poland,PV,2013,0.0023929999999999997
Poland,PV,2014,0.027149999999999997
Poland,PV,2015,0.107777
Poland,PV,2016,0.18724700000000002
Poland,PV,2017,0.287091
Poland,PV,2018,0.561976
Poland,PV,2019,1.539259
Poland,PV,2020,3.9549630000000002
Poland,PV,2021,6.256754
Portugal,CCGT,2000,0.0
Portugal,CCGT,2001,0.0
Portugal,CCGT,2002,0.0
Portugal,CCGT,2003,0.0
Portugal,CCGT,2004,0.0
Portugal,CCGT,2005,0.0
Portugal,CCGT,2006,0.0
Portugal,CCGT,2007,0.0
Portugal,CCGT,2008,0.0
Portugal,CCGT,2009,0.0
Portugal,CCGT,2010,0.0
Portugal,CCGT,2011,0.0
Portugal,CCGT,2012,0.0
Portugal,CCGT,2013,0.0
Portugal,CCGT,2014,0.0
Portugal,CCGT,2015,0.0
Portugal,CCGT,2016,0.0
Portugal,CCGT,2017,0.0
Portugal,CCGT,2018,0.0
